record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000012,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000012,2020-10-29,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20210309,prediction,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000013,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000013,2020-11-06,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20210309,prediction,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20210309,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20210309,2021-03-09,2021-03-09,2021-03-26,multi_lobe,3,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000014,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000014,2022-01-28,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20220427,prediction,single_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::duplicate_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000015,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,duplicate_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000015,2022-04-18,all_a_medium_bottom_20220427,2022-04-27,2022-04-26,2022-04-27,single_lobe,1,,prediction_window,False,False,prediction,-7,7,10,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000016,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20220427,prediction,single_lobe,duplicate_candidate
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::matched::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000016,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,matched,True,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000016,2022-04-28,all_a_medium_bottom_20220427,2022-04-27,2022-04-26,2022-04-27,single_lobe,1,,confirmation_window,False,False,confirmation,1,1,5,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000016,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20220427,confirmation,single_lobe,primary_match
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000017,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000017,2022-09-22,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20221031,prediction,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20221031,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20221031,2022-10-31,2022-10-10,2022-11-01,multi_lobe,3,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000018,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000018,2023-03-13,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20221031,confirmation,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000019,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000019,2023-03-31,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20221031,confirmation,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000020,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000020,2023-05-09,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20221031,confirmation,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000021,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000021,2023-05-23,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20221031,confirmation,multi_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20240205,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20240205,2024-02-05,2024-02-05,2024-02-06,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::false_alarm::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000022,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,false_alarm,False,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000022,2024-06-11,,,,,,,,,False,False,,,,,,2012-07-05,2026-08-14,,,,all_a_medium_bottom_20240918,prediction,single_lobe,nearest_region_for_slice_only
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20240918,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20240918,2024-09-18,2024-09-09,2024-09-23,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20241016,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20241016,2024-10-16,2024-10-14,2024-10-18,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20250113,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20250113,2025-01-13,2025-01-03,2025-01-14,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20250409,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20250409,2025-04-09,2025-04-07,2025-04-09,multi_lobe,2,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::missed_region::all_a_medium_bottom_20260323,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20260323,2026-03-23,2026-03-23,2026-04-07,multi_lobe,3,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::all_a::matched::limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000023,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,all_a,全A,matched,True,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000023,2026-07-15,all_a_medium_bottom_20260721,2026-07-21,2026-07-20,2026-07-30,multi_lobe,2,,prediction_window,False,False,prediction,-4,4,5,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000023,2012-07-05,2026-08-14,True,False,top_bottom_regions_v2,all_a_medium_bottom_20260721,prediction,multi_lobe,primary_match
limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::onset::cni2000::missed_region::cni2000_medium_bottom_20121204,limit_up_down_breadth_bottom,bottom,limit_up_down_breadth_v1_20120705_20260814,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20121204,2012-12-04,2012-12-03,2012-12-04,single_lobe,1,,,False,False,,,,,,2012-07-05,2026-08-14,True,True,top_bottom_regions_v2,,,,
