record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000011,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000011,2020-03-26,all_a_medium_top_20200305,2020-03-05,2020-02-21,2020-03-06,multi_lobe,3,,confirmation_window,False,False,confirmation,15,15,20,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000011,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20200305,confirmation,multi_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::duplicate_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000012,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,duplicate_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000012,2020-03-30,all_a_medium_top_20200305,2020-03-05,2020-02-21,2020-03-06,multi_lobe,3,,confirmation_window,False,False,confirmation,17,17,20,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000011,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20200305,confirmation,multi_lobe,duplicate_candidate
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000013,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000013,2020-07-09,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000014,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000014,2020-07-13,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000015,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000015,2020-07-31,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000016,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000016,2020-08-04,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000017,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000017,2020-08-12,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000018,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000018,2020-12-07,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20210218,prediction,single_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::missed_region::all_a_medium_top_20210218,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20210218,2021-02-18,2021-02-10,2021-02-22,single_lobe,1,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000019,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000019,2021-10-08,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20211213,prediction,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000020,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000020,2021-10-18,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20211213,prediction,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::duplicate_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000021,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,duplicate_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000021,2021-12-27,all_a_medium_top_20211213,2021-12-13,2021-12-06,2022-01-04,multi_lobe,4,,envelope,False,False,confirmation,10,10,10,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000022,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20211213,confirmation,multi_lobe,duplicate_candidate
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000022,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000022,2022-01-04,all_a_medium_top_20211213,2021-12-13,2021-12-06,2022-01-04,multi_lobe,4,all_a_medium_top_20211213_lobe_04,core_lobe,True,True,confirmation,15,15,20,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000022,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20211213,confirmation,multi_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::missed_region::all_a_medium_top_20220705,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20220705,2022-07-05,2022-06-27,2022-07-08,single_lobe,1,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000023,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000023,2022-09-02,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20220705,confirmation,single_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::missed_region::all_a_medium_top_20230216,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20230216,2023-02-16,2023-01-30,2023-03-07,multi_lobe,2,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::missed_region::all_a_medium_top_20240520,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20240520,2024-05-20,2024-04-29,2024-05-24,single_lobe,1,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000024,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000024,2024-08-13,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20241008,prediction,single_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000025,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000025,2024-09-26,all_a_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,prediction_window,False,False,prediction,-3,3,5,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000025,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20241008,prediction,single_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000026,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000026,2024-11-07,all_a_medium_top_20241112,2024-11-12,2024-11-07,2024-11-14,single_lobe,1,all_a_medium_top_20241112_lobe_01,core_lobe,True,True,prediction,-3,3,5,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000026,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20241112,prediction,single_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000027,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000027,2024-12-12,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,all_a_medium_top_20241112,confirmation,single_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000028,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000028,2025-04-07,all_a_medium_top_20250318,2025-03-18,2025-02-21,2025-03-21,multi_lobe,2,,confirmation_window,False,False,confirmation,13,13,20,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000028,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_top_20250318,confirmation,multi_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::missed_region::all_a_medium_top_20260227,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20260227,2026-02-27,2026-01-22,2026-03-11,multi_lobe,3,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::all_a::missed_region::all_a_medium_top_20260514,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_top_20260514,2026-05-14,2026-05-11,2026-05-21,multi_lobe,2,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::missed_region::cni2000_medium_top_20170317,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20170317,2017-03-17,2017-02-22,2017-04-11,multi_lobe,3,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::missed_region::cni2000_medium_top_20171011,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20171011,2017-10-11,2017-09-07,2017-10-27,multi_lobe,3,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000001,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000001,2018-03-23,cni2000_medium_top_20180313,2018-03-13,2018-03-09,2018-04-12,multi_lobe,4,,envelope,False,True,confirmation,8,8,10,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000001,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20180313,confirmation,multi_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::missed_region::cni2000_medium_top_20181116,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20181116,2018-11-16,2018-11-15,2018-11-23,single_lobe,1,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000002,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000002,2019-02-25,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,cni2000_medium_top_20190417,prediction,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000003,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000003,2019-03-04,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,cni2000_medium_top_20190417,prediction,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000004,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000004,2019-03-11,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,cni2000_medium_top_20190417,prediction,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::matched::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000005,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,matched,True,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000005,2019-04-25,cni2000_medium_top_20190417,2019-04-17,2019-04-02,2019-04-23,multi_lobe,2,,confirmation_window,False,False,confirmation,6,6,10,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000005,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20190417,confirmation,multi_lobe,primary_match
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::duplicate_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000006,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,duplicate_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000006,2019-05-06,cni2000_medium_top_20190417,2019-04-17,2019-04-02,2019-04-23,multi_lobe,2,,confirmation_window,False,False,confirmation,10,10,10,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000005,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20190417,confirmation,multi_lobe,duplicate_candidate
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::duplicate_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000007,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,duplicate_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000007,2019-05-09,cni2000_medium_top_20190417,2019-04-17,2019-04-02,2019-04-23,multi_lobe,2,,confirmation_window,False,False,confirmation,13,13,20,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000005,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_top_20190417,confirmation,multi_lobe,duplicate_candidate
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000008,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000008,2019-08-05,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,cni2000_medium_top_20190417,confirmation,multi_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000009,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000009,2019-10-29,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,cni2000_medium_top_20200114,prediction,single_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::false_alarm::single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000010,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,false_alarm,False,single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::000010,2019-10-31,,,,,,,,,False,False,,,,,,2017-01-03,2026-08-14,,,,cni2000_medium_top_20200114,prediction,single_lobe,nearest_region_for_slice_only
single_industry_top1_801010::top::single_industry_top1_v1_20170103_20260814::onset::cni2000::missed_region::cni2000_medium_top_20200114,single_industry_top1_801010,top,single_industry_top1_v1_20170103_20260814,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_top_20200114,2020-01-14,2020-01-07,2020-01-20,single_lobe,1,,,False,False,,,,,,2017-01-03,2026-08-14,True,True,top_bottom_regions_v2,,,,
