record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::missed_region::all_a_medium_bottom_20150709,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20150709,2015-07-09,2015-07-08,2015-07-09,single_lobe,1,,,False,False,,,,,,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000012,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000012,2015-07-15,all_a_medium_bottom_20150716,2015-07-16,2015-07-16,2015-07-16,single_lobe,1,,prediction_window,False,False,prediction,-1,1,5,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000012,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20150716,prediction,single_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000013,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000013,2015-08-07,all_a_medium_bottom_20150728,2015-07-28,2015-07-28,2015-08-04,multi_lobe,2,,confirmation_window,False,False,confirmation,8,8,10,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000013,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20150728,confirmation,multi_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::missed_region::all_a_medium_bottom_20150826,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20150826,2015-08-26,2015-08-26,2015-08-27,single_lobe,1,,,False,False,,,,,,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000014,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000014,2015-10-13,all_a_medium_bottom_20150915,2015-09-15,2015-09-15,2015-09-16,single_lobe,1,,confirmation_window,False,False,confirmation,15,15,20,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000014,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20150915,confirmation,single_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000015,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000015,2015-10-26,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20151130,prediction,single_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000016,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000016,2015-11-04,all_a_medium_bottom_20151130,2015-11-30,2015-11-30,2015-11-30,single_lobe,1,,prediction_window,False,False,prediction,-18,18,20,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000016,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20151130,prediction,single_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000017,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000017,2016-01-20,all_a_medium_bottom_20160127,2016-01-27,2016-01-27,2016-02-01,single_lobe,1,,prediction_window,False,False,prediction,-5,5,5,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000017,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20160127,prediction,single_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::duplicate_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000018,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,duplicate_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000018,2016-02-04,all_a_medium_bottom_20160127,2016-01-27,2016-01-27,2016-02-01,single_lobe,1,,confirmation_window,False,False,confirmation,6,6,10,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000017,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20160127,confirmation,single_lobe,duplicate_candidate
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::duplicate_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000019,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,duplicate_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000019,2016-02-15,all_a_medium_bottom_20160127,2016-01-27,2016-01-27,2016-02-01,single_lobe,1,,confirmation_window,False,False,confirmation,8,8,10,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000017,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20160127,confirmation,single_lobe,duplicate_candidate
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000020,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000020,2016-03-07,all_a_medium_bottom_20160229,2016-02-29,2016-02-29,2016-03-01,single_lobe,1,,confirmation_window,False,False,confirmation,5,5,5,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000020,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20160229,confirmation,single_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::duplicate_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000021,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,duplicate_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000021,2016-03-17,all_a_medium_bottom_20160229,2016-02-29,2016-02-29,2016-03-01,single_lobe,1,,confirmation_window,False,False,confirmation,13,13,20,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000020,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20160229,confirmation,single_lobe,duplicate_candidate
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000022,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000022,2016-03-31,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20160229,confirmation,single_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::missed_region::all_a_medium_bottom_20160512,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20160512,2016-05-12,2016-05-12,2016-05-30,multi_lobe,4,,,False,False,,,,,,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000023,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000023,2017-01-23,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20170524,prediction,multi_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000024,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000024,2017-01-25,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20170524,prediction,multi_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000025,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000025,2017-06-08,all_a_medium_bottom_20170524,2017-05-24,2017-05-11,2017-06-02,multi_lobe,4,,confirmation_window,False,False,confirmation,9,9,10,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000025,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20170524,confirmation,multi_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000026,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000026,2017-07-07,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20170524,confirmation,multi_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000027,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000027,2017-07-24,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20170524,confirmation,multi_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000028,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000028,2018-01-04,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20180209,prediction,single_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::matched::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000029,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,matched,True,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000029,2018-02-23,all_a_medium_bottom_20180209,2018-02-09,2018-02-09,2018-02-12,single_lobe,1,,confirmation_window,False,False,confirmation,5,5,5,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000029,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20180209,confirmation,single_lobe,primary_match
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::duplicate_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000030,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,duplicate_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000030,2018-03-09,all_a_medium_bottom_20180209,2018-02-09,2018-02-09,2018-02-12,single_lobe,1,,confirmation_window,False,False,confirmation,15,15,20,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000029,2012-01-04,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20180209,confirmation,single_lobe,duplicate_candidate
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000031,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000031,2018-03-30,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20180209,confirmation,single_lobe,nearest_region_for_slice_only
ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::onset::all_a::false_alarm::ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000032,ma120_breadth_reversal_bottom,bottom,ma_period_breadth_decomposition_v1_20120104_20260814,onset,all_a,全A,false_alarm,False,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000032,2018-07-12,,,,,,,,,False,False,,,,,,2012-01-04,2026-08-14,,,,all_a_medium_bottom_20181019,prediction,single_lobe,nearest_region_for_slice_only
