record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000012,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000012,2024-06-14,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_bottom_20240918,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000013,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000013,2024-07-01,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_bottom_20240918,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000014,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000014,2024-07-03,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_bottom_20240918,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000015,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000015,2024-07-15,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_bottom_20240918,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000016,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000016,2024-08-29,all_a_medium_bottom_20240918,2024-09-18,2024-09-09,2024-09-23,single_lobe,1,,prediction_window,False,False,prediction,-12,12,20,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000016,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20240918,prediction,single_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::missed_region::all_a_medium_bottom_20241016,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20241016,2024-10-16,2024-10-14,2024-10-18,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::missed_region::all_a_medium_bottom_20250113,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20250113,2025-01-13,2025-01-03,2025-01-14,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000017,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000017,2025-04-14,all_a_medium_bottom_20250409,2025-04-09,2025-04-07,2025-04-09,multi_lobe,2,,confirmation_window,False,False,confirmation,3,3,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000017,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20250409,confirmation,multi_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000018,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000018,2026-03-27,all_a_medium_bottom_20260323,2026-03-23,2026-03-23,2026-04-07,multi_lobe,3,all_a_medium_bottom_20260323_lobe_02,core_lobe,True,True,confirmation,4,4,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000018,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20260323,confirmation,multi_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000019,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000019,2026-06-15,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,all_a_medium_bottom_20260721,prediction,multi_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::all_a::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000020,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,all_a,全A,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000020,2026-07-20,all_a_medium_bottom_20260721,2026-07-21,2026-07-20,2026-07-30,multi_lobe,2,all_a_medium_bottom_20260721_lobe_01,core_lobe,True,True,prediction,-1,1,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000020,2019-01-02,2026-08-14,True,False,top_bottom_regions_v2,all_a_medium_bottom_20260721,prediction,multi_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::missed_region::cni2000_medium_bottom_20190131,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20190131,2019-01-31,2019-01-31,2019-02-01,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::missed_region::cni2000_medium_bottom_20190806,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20190806,2019-08-06,2019-08-06,2019-08-15,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2020-02-10,cni2000_medium_bottom_20200204,2020-02-04,2020-02-04,2020-02-04,single_lobe,1,,confirmation_window,False,False,confirmation,4,4,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000001,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_bottom_20200204,confirmation,single_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000002,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000002,2020-03-25,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_bottom_20200428,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::missed_region::cni2000_medium_bottom_20200428,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20200428,2020-04-28,2020-04-28,2020-04-28,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000003,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000003,2020-09-17,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_bottom_20200428,confirmation,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::missed_region::cni2000_medium_bottom_20210208,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20210208,2021-02-08,2021-02-04,2021-02-09,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000004,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000004,2021-10-13,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_bottom_20220427,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000005,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000005,2022-02-08,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_bottom_20220427,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000006,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000006,2022-03-24,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_bottom_20220427,prediction,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::missed_region::cni2000_medium_bottom_20220427,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20220427,2022-04-27,2022-04-27,2022-04-27,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::missed_region::cni2000_medium_bottom_20221011,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,missed_region,False,,,cni2000_medium_bottom_20221011,2022-10-11,2022-10-10,2022-10-12,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::false_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000007,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,false_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000007,2022-12-30,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,cni2000_medium_bottom_20221011,confirmation,single_lobe,nearest_region_for_slice_only
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000008,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000008,2023-10-25,cni2000_medium_bottom_20231023,2023-10-23,2023-10-23,2023-10-24,single_lobe,1,,confirmation_window,False,False,confirmation,2,2,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000008,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_bottom_20231023,confirmation,single_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::duplicate_alarm::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000009,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,duplicate_alarm,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000009,2024-01-25,cni2000_medium_bottom_20240206,2024-02-06,2024-02-05,2024-02-06,single_lobe,1,,prediction_window,False,False,prediction,-8,8,10,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000010,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_bottom_20240206,prediction,single_lobe,duplicate_candidate
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000010,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000010,2024-02-07,cni2000_medium_bottom_20240206,2024-02-06,2024-02-05,2024-02-06,single_lobe,1,,confirmation_window,False,False,confirmation,1,1,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000010,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_bottom_20240206,confirmation,single_lobe,primary_match
ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::onset::cni2000::matched::ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000011,ma20_episode_ml_l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,onset,cni2000,国证2000,matched,True,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000011,2024-04-23,cni2000_medium_bottom_20240416,2024-04-16,2024-04-16,2024-04-17,single_lobe,1,,confirmation_window,False,False,confirmation,5,5,5,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000011,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,cni2000_medium_bottom_20240416,confirmation,single_lobe,primary_match
